,Question,Answer
176,क्या ईए को नामांकन कार्य का उप-अनुबंध करने की अनुमति है?,ईएएस द्वारा नामांकन कार्य के उप-ठेकेदारी की अनुमति नहीं है।
177,जनसांख्यिकीय डेटा कैप्चर के लिए यूआईडीएआई दिशानिर्देश क्या हैं?,"जनसांख्यिकीय डेटा कैप्चर दिशानिर्देश:
सत्यापित नामांकन/अद्यतन फॉर्म से आवेदक का जनसांख्यिकीय विवरण दर्ज करें।आधार अपडेट के मामले में, केवल उन्हीं फ़ील्ड को चिह्नित और भरा जाना चाहिए जिन्हें अपडेट करने की आवश्यकता है।आवेदक को फॉर्म में मोबाइल नंबर और ईमेल आईडी जोड़ने के लिए प्रोत्साहित करें।जनसांख्यिकीय डेटा कैप्चर के दौरान डेटा सौंदर्यशास्त्र पर ध्यान दें। डेटा कैप्चर के दौरान रिक्त स्थान, विराम चिह्न, बड़े और छोटे अक्षरों के अनुचित उपयोग से बचें।असंसदीय भाषा के प्रयोग और लिप्यंतरण त्रुटि से बचें।उन गैर-अनिवार्य फ़ील्ड को खाली छोड़ दें जहां आवेदक द्वारा कोई डेटा प्रदान नहीं किया गया है। उन क्षेत्रों में एन/ए, एनए आदि दर्ज न करें जहां आवेदक ने कोई डेटा प्रदान नहीं किया है।आवेदक के लिए सी/ओ फ़ील्ड को पिता/माता/पति/पत्नी/अभिभावक फ़ील्ड भरना अनिवार्य नहीं है।5 वर्ष से कम उम्र के बच्चों के मामले में माता-पिता या कानूनी अभिभावक का नाम और आधार नंबर अनिवार्य रूप से दर्ज किया जाएगा।'माता-पिता के नाम' के सामने केवल पिता का नाम दर्ज करना अनिवार्य नहीं है। यदि माता-पिता चाहें तो 'माता-पिता के अभिभावक' के नाम के लिए केवल माता का नाम ही दर्ज किया जा सकता है।बच्चे से पहले माता-पिता का नामांकन अनिवार्य है। यदि बच्चे के पिता/माता/अभिभावक ने नामांकन नहीं कराया है या नामांकन के समय उनके पास आधार नंबर नहीं है, तो उस बच्चे का नामांकन नहीं किया जा सकता है।परिवार के मुखिया (HoF) आधारित सत्यापन के लिए नाम, HoF का आधार नंबर और परिवार के सदस्य का HoF से संबंध विवरण दर्ज करना अनिवार्य है।"
178,ऑपरेटर कौन है और उसकी योग्यताएँ क्या हैं?,"नामांकन स्टेशनों पर नामांकन निष्पादित करने के लिए नामांकन एजेंसी द्वारा एक ऑपरेटर को नियुक्त किया जाता है। इस भूमिका के लिए अर्हता प्राप्त करने के लिए, व्यक्ति को निम्नलिखित मानदंडों को पूरा करना चाहिए:
व्यक्ति की आयु 18 वर्ष और उससे अधिक होनी चाहिए।व्यक्ति 10+2 उत्तीर्ण होना चाहिए और अधिमानतः स्नातक होना चाहिए।व्यक्ति को आधार के लिए नामांकित किया जाना चाहिए और उसका आधार नंबर जनरेट किया जाना चाहिए।व्यक्ति को कंप्यूटर चलाने की बुनियादी समझ होनी चाहिए और स्थानीय भाषा के कीबोर्ड और लिप्यंतरण में सहज होना चाहिए।व्यक्ति को यूआईडीएआई द्वारा नियुक्त परीक्षण और प्रमाणन एजेंसी से """"ऑपरेटर प्रमाणपत्र"""" प्राप्त करना चाहिए।"
179,बायोमेट्रिक डेटा कैप्चर के लिए यूआईडीएआई दिशा-निर्देश क्या हैं?,"बायोमेट्रिक डेटा कैप्चर के लिए दिशा निर्देश:


निवासी की आंखों और उंगलियों के फिटनेस (गुम/काट) की जाँच करें। निवासी की कोई भी विकृति, जिसके कारण जो उँगलियों के निशान/आईरिस लेना संभव नहीं है, तब यह बायोमेट्रिक अपवाद के रुप में दर्ज किया जाएगा।
सॉफ्टवेयर में बायोमेट्रिक अपवाद का संकेत और जाँच करें, केवल जहां यह लागू होता हो। जहाँ बायोमेट्रिक कैप्चर किया जा सकता है, बायोमेट्रिक अपवाद चिह्नित न करें। यह 'धोखाधड़ी' के रूप में माना जाएगा और कठोर दंड का कारण बनेगा।
बायोमेट्रिक अपवाद के मामले में हमेशा खास तस्वीर लें जिसमें निवासी का चेहरा और दोनों हाथ दीखते हों, अपवाद के प्रकार की निरपेक्षता में।
नामांकनार्थी बायोमेट्रिक उपकरणों या तस्वीर के लिए पहुँचने के लिए वृद्धावस्था या बीमारी के कारण स्वयं को सही मुद्रा में रखने की स्थिति में नहीं हो सकता है। ऐसे मामलों में ऑपरेटर को उपकरणों को नामंकनार्थी के करीब ले जाकर बायोमेट्रिक डेटा लेने की व्यवस्था करना चाहिए।
यदि निवासी की उंगली/आइरिस में कोई अस्थायी क्षति है और इससे बायोमेट्रिक कैप्चर करना संभव नहीं है, तब ऑपरेटर इसे अपवाद में रिकॉर्ड करेगा। निवासी को बाद में उसकी बायोमेट्रिक अद्यतन करानी होगी।
आयु में 5 वर्ष से अधिक आयु के सभी निवासियों के बायोमेट्रिक- चेहरे की छवि, आईरिस और उंगलियों के निशान कैप्चर करें।
आयु में 5 वर्ष से कम आयु के किसी भी बच्चे के मामले में, केवल चेहरे की छवि और एक माता पिता में से किसी भी एक के बायोमेट्रिक पुष्टिकरण लिए जाएँगे।



फेसियल कैप्चर के लिए दिशानिर्देश:


नामांकनार्थी की स्थिति : चेहरे की छवि कैप्चर करने के लिए, ऑपरेटर को नामांकनार्थी के बजाय कैमरे को उसकी स्थिति के अनुसार सही दूरी पर या सही मुद्रा में समायोजित करने की सलाह दी जाती है। सम्मुख मुद्रा कैप्चर किया जाना है, यानी सिर घुमाना या झुकाना नहीं है। निवासी को अपनी पीठ सटा कर, कैमरे के सामने मुख कर के ठीक से बैठने के लिए निर्देश दिए जाने चाहिए।
फोकस: कैप्चर डिवाइस में ऑटो फोकस और ऑटो कैप्चर परिचालन का उपयोग करना चाहिए। ली गयी छवि में मोशन धुंधला, ओवर या अंडर एक्सपोजर, अप्राकृतिक रंग का प्रकाश और किसी प्रकार से विरूपित नहीं होना चाहिए।
भाव-भंगिमा: भाव-भंगिमा स्वत: चेहरा पहचानने के कार्य को बहुत प्रभावित करता है और मनुष्यों द्वारा सटीक दृश्य निरीक्षण को भी प्रभावित करता है। दृढ़ता से अनुशंसा की जाती है कि चेहरा तटस्थ भाव-भंगिमा (गैर-मुस्कुराते हुए), दाँत बंद कर और दोनों आँखें खोल कर और कैमरे में देख हुए लिया जाना चाहिए।
रोशनी : कम रोशनी चेहरा पहचान के प्रदर्शन पर भारी प्रभाव डालती है। वहाँ उचित और समान रूप से वितरित प्रकाश व्यवस्था प्रयुक्त किया जाना चाहिए, जैसे कि चेहरे पर कोई छाया, आई-सॉकेट में कोई छाया और कोई हॉट स्पॉट नहीं आना चाहिए। ठीक नामंकनार्थी के ऊपर प्रकाश बिल्कुल न डालें इससे छाया बन सकती है। प्रकाश दूर तक फैला हुआ होना चाहिए और नामंकनार्थी के सम्मुख पड़ना चाहिए जिससे कि आंखों के नीचे कोई छाया आए।
नेत्र चश्मा: यदि व्यक्ति आम तौर पर चश्मा पहनता है, तब तस्वीर चश्मे के साथ ली जाने की अनुशंसा की जाती है। हालांकि, चश्मा स्पष्ट और पारदर्शी होना चाहिए। काला चश्मा / रंगा हुआ ग्लास तस्वीर लेने से पहले निकाल दिया जाना चाहिए।
अन्य प्रसाधन : चेहरे के किसी भी क्षेत्र को प्रसाधन के उपयोग से कवर करने की अनुमति नहीं है। उदाहरण के लिए, पर्दे वाली महिलाओं को तस्वीर लेने से पहले पूरा चेहरा प्रकट करना होगा। इसी तरह घूँघट वाली महिलाओं को तस्वीर लेने से पहले पूरा चेहरा प्रकट करना होगा। सिर ढका जा सकता है लेकिन पूरा चेहरा दिखाई देना चाहिए।
इसके अलावा, प्रसाधन जैसे पगड़ी/हेड गियर आदि की भी धार्मिक / पारंपरिक प्रथाओं के रूप में अनुमति दी जाती है।
हालांकि, अन्य प्रसाधन जैसे आई-पैच आदि की चिकित्सा कारणों की वजह से अनुमति दी जाती है। यह भी हो सकता है अपवाद के लिए केवल एक आईरिस कैप्चर किया जाए, क्योंकि एक आईरिस, दर्ज किया ही जाना चाहिए।
ऑपरेटरों को संभव सबसे बेहतर चेहरा-चित्र प्राप्त करने जो अपेक्षा अनुसार हो, के लिए प्रशिक्षित करने की आवश्यकता है। यहां तक कि अगर क्वालिटी फ्लैग हरी है लेकिन ऑपरेटर को लगता है इससे बेहतर तस्वीर प्राप्त की जा सकती है तो तब यह कोशिश की जानी चाहिए। हालांकि, यह ध्यान रखना चाहिए कि दोबारा तस्वीर लेना निवासी के लिए उत्पीड़न न बने।
बच्चों के लिए, यह स्वीकार्य कि बच्चे माता-पिता की गोद में बैठा हो, लेकिन यह यह सुनिश्चित किया जाए कि माता पिता के चेहरे बच्चे के चेहरे के साथ कैप्चर ना किया जाए। बच्चों के मामले में पृष्ठभूमि नॉनव्हाईट स्क्रीन न होने के कारण खारिज हो सकता है, लेकिन एक चित्र में दो चेहरे कैप्चर नहीं होने चाहिए।
असफल होने पर प्रभावी प्रतिक्रिया ली जाने की आवश्यकता है। प्रभावी प्रतिक्रिया के सॉफ्टवेयर में से कुछ हैं:


कोई चेहरा प्राप्त नहीं हुआ
नामंकनार्थी बहुत दूर है
नामंकनार्थी बहुत निकट है (इनपुट छवि में आंखों की दूरी छवि की चौड़ाई के एक तिहाई से अधिक है)
मुद्रा (सीधे देखो)
अपर्याप्त प्रकाश
चेहरे की प्रतीति बहुत कम (चेहराविहीन, ऑब्जेक्ट की पहचान मानवीय चेहरे के रूप में नहीं)
असमान प्रकाश (आउटपुट छवि में चेहरे का)
<li"
180,नामांकन एजेंसी (ईए) कौन है?,नामांकन एजेंसियां ​​नामांकन चाहने वाले व्यक्तियों की जनसांख्यिकीय या बायोमेट्रिक जानकारी एकत्र करने के लिए रजिस्ट्रार या प्राधिकरण द्वारा नियुक्त संस्थाएं हैं।
181,रजिस्ट्रार कौन है?,"रजिस्ट्रार यूआईडी नंबरों के लिए व्यक्तियों का नामांकन करने के उद्देश्य से यूआईडी प्राधिकरण द्वारा अधिकृत या मान्यता प्राप्त कोई इकाई है। रजिस्ट्रार आमतौर पर राज्य सरकार/केंद्र शासित प्रदेश, सार्वजनिक क्षेत्र के उपक्रमों और अन्य एजेंसियों और संगठनों के विभाग या एजेंसियां ​​हैं, जो अपने कुछ कार्यक्रमों, गतिविधियों या संचालन के कार्यान्वयन के सामान्य क्रम में निवासियों के साथ बातचीत करते हैं। ऐसे रजिस्ट्रारों के उदाहरण ग्रामीण विकास विभाग (एनआरईजीएस के लिए) या नागरिक आपूर्ति और उपभोक्ता मामले विभाग (टीपीडीएस के लिए), जीवन बीमा निगम और बैंक जैसी बीमा कंपनियां हैं।रजिस्ट्रार सीधे या नामांकन एजेंसियों के माध्यम से निवासियों से जनसांख्यिकीय और बायोमेट्रिक डेटा एकत्र करेंगे। रजिस्ट्रारों के पास अतिरिक्त डेटा एकत्र करने की सुविधा है, जिसे उनके दिमाग में मौजूद विभिन्न अनुप्रयोगों के लिए 'केवाईआर+' फ़ील्ड के रूप में संदर्भित किया जाएगा।यूआईडीएआई ने संपूर्ण आधार नामांकन प्रक्रिया को निष्पादित करने के लिए मानक, प्रक्रियाएं और प्रक्रियाएं, दिशानिर्देश और प्रौद्योगिकी प्रणालियां विकसित की हैं जिनका रजिस्ट्रारों द्वारा पालन किया जाएगा। रजिस्ट्रार इस प्रक्रिया में उनका समर्थन करने के लिए यूआईडीएआई द्वारा बनाए गए इकोसिस्टम का भी लाभ उठा सकते हैं।"
182,ऑपरेटर कौन होता है एवं उसकी योग्यताएं क्या हैं ?,"एक ऑपरेटर नामांकन स्टेशनों पर नामांकन कार्य निष्पादित करने के लिए नामांकन एजेंसी द्वारा नियुक्त होता है। इस भूमिका की अर्हता प्राप्त करने के लिए व्यक्ति को निम्नलिखित मानदंडों को पूरा करना चाहिए:


व्यक्ति की आयु अट्ठारह वर्ष और उससे अधिक होना चाहिए।
व्यक्ति बारहवीं पास और अधिमानतः स्नातक होना चाहिए
व्यक्ति आधार के लिए नामांकित होना चाहिए, और उसकी आधार संख्या बन चुकी होनी चाहिए।
व्यक्ति को कंप्यूटर संचालन की बुनियादी समझ होनी चाहिए और स्थानीय भाषा कुंजीपटल तथा लिप्यंतरण कार्य में सहज होना चाहिए।
व्यक्ति को यूआईडीएआई द्वारा नियुक्त परीक्षण और प्रमाणीकरण एजेंसी से ‘ऑपरेटर प्रमाण पत्र' प्राप्त होना चाहिए।



एक ऑपरेटर के रूप में काम शुरू करने से पहले:


यूआईडीएआई दिशानिर्देशों के अनुसार नामांकन शुरू करने से पहले व्यक्ति किसी भी नामांकन एजेंसी द्वारा नियुक्त और सक्रिय किया गया जाना चाहिए।
क्षेत्रीय कार्यालयों/नामांकन एजेंसी द्वारा आधार नामांकन/अद्यतन प्रक्रियाओं और आधार नामांकन के दौरान प्रयुक्त होने वाले विभिन्न यंत्रों और उपकरणों पर आयोजित प्रशिक्षण सत्र व्यक्ति द्वारा लिया जाना चाहिए।
व्यक्ति द्वारा प्रमाण पत्र परीक्षा देने से पहले यूआईडीएआई की वेबसाइट पर उपलब्ध नामांकन/ अद्यतन की पूरी प्रशिक्षण सामग्री पढ़ी जानी चाहिए।
व्यक्ति स्थानीय भाषा कुंजीपटल और लिप्यंतरण कार्य में सहज होना चाहिए।
ऑपरेटर द्वारा आवश्यक दस्तावेजों के साथ उसका ""ऑन बोर्डिंग प्रपत्र"" नामांकन एजेंसी में जमा करना होगा, जो यह प्रपत्र सत्यापन के लिए सम्बद्ध ""यूआईडीएआई क्षेत्रीय कार्यालय"" में प्रस्तुत करेगी।
सत्यापन के बाद क्षेत्रीय कार्यालय संबंधित नामांकन एजेंसी के साथ ऑनबोर्डिंग अनुमोदित/ अस्वीकार करेंगे।
तब नामांकन एजेंसी ऑपरेटर को आधार क्लाइंट सॉफ़्टवेयर में उसकी बायोमेट्रिक लेकर नियुक्त करेंगे और नामांकन मशीन संचालित करने के लिए एक उपयोगकर्ता नाम एवं पासवर्ड प्रदान करेंगे।
नामांकित उपयोगकर्ता का अर्थ है कि यूआईडीएआई पर उपयोगकर्ता के बायोमेट्रिक विवरण सत्यापन सफलतापूर्वक पूरा कर लिया है और नामांकन स्टेशन पर स्थानीय डेटा बेस में संग्रहित है।"
183,यदि आधार पत्र गुम हो जाए या खो जाए तो उसे प्राप्त करने की क्या प्रक्रिया है?,"विकल्प I: नामांकन केंद्र पर जाकर

आधार संख्या धारक को व्यक्तिगत रूप से आधार नामांकन केंद्र पर जाना होगा।
आधार जनरेट किए गए नामांकन के अनुसार पावती पर्ची पर उपलब्ध आधार संख्या या 28 अंकों की ईआईडी के बाद दिनांक स्टाम्प yyyy/mm/dd/hh/mm/ss प्रारूप प्रदान करें।
कृपया एकल फिंगरप्रिंट या एकल आईरिस (आरडी डिवाइस) का उपयोग करके बायोमेट्रिक प्रमाणीकरण प्रदान करें।
यदि मिलान पाया जाता है, तो ऑपरेटर ई-आधार पत्र का प्रिंटआउट प्रदान करेगा।
ऑपरेटर इस सेवा को प्रदान करने के लिए 30/- रुपये का शुल्क ले सकता है।

 
विकल्प II: आधार धारक: https://myaadhaar.uidai.gov.in/genricPVC पर उपलब्ध पीवीसी कार्ड सेवा ऑर्डर करने की सुविधा का विकल्प चुन सकता है, जहां आवेदक को 12 अंकों का आधार नंबर या 28 अंकों का ईआईडी और कैप्चा दर्ज करना होगा। यह सुविधा उन आधार धारकों के लिए उपलब्ध है जिन्होंने अपने मोबाइल को आधार से लिंक किया या नहीं किया हो। यदि आधार धारक का मोबाइल नंबर जुड़ा हुआ है, तो उसे AWB नंबर प्रदान करके अपने ऑर्डर की स्थिति को ट्रैक करने का प्रावधान प्रदान किया जाएगा।"
184,मैं खोया हुआ/भूला हुआ आधार नंबर कैसे पुनः प्राप्त कर सकता हूं अगर मेरा मोबाइल नंबर आधार से जुड़ा हुआ है?,"खोए/भूले हुए आधार नंबर को निम्नलिखित लिंक: https://myaadhaar.uidai.gov.in/retrieve-eid-uid पर जाकर ऑनलाइन पुनः प्राप्त किया जा सकता है।
प्रक्रिया: - कृपया अपनी जरूरत के अनुसार चुनें - आधार/ईआईडी जिसे आप पुनः प्राप्त करना चाहते हैं – आधार के अनुसार अपना पूरा नाम, आधार से जुड़ा मोबाइल नंबर/ईमेल और कैप्चा दर्ज करें, इसके बाद ओटीपी दर्ज करें। मोबाइल ओटीपी आधारित प्रमाणीकरण के बाद, अनुरोध के अनुसार आधार नंबर/ईआईडी लिंक किए गए मोबाइल नंबर पर एसएमएस के माध्यम से भेजा जाएगा। यह सेवा निःशुल्क है।"
185,यदि मोबाइल नंबर आधार से लिंक नहीं है तो मैं अपना खोया हुआ/भूला हुआ आधार नंबर कैसे प्राप्त कर सकता हूं?,"यूआईडीएआई आपके खोए/भूले हुए आधार नंबर का पता लगाने या पुनः प्राप्त करने के लिए कई विकल्प प्रदान करता है, भले ही आपका मोबाइल/ईमेल आईडी आधार से लिंक न हो।
विकल्प I: ""प्रिंट आधार"" सेवा का उपयोग करके आधार नामांकन केंद्र में ऑपरेटर की मदद से आधार नंबर प्राप्त किया जा सकता है।

आधार संख्या धारक को व्यक्तिगत रूप से आधार नामांकन केंद्र पर जाना होगा।
आधार जनरेट किए गए नामांकन के अनुसार पावती पर्ची पर उपलब्ध 28 अंकों की ईआईडी के बाद दिनांक स्टाम्प yyyy/mm/dd/hh/mm/ss प्रारूप में प्रदान करें।
कृपया एकल फिंगरप्रिंट या एकल आईरिस (आरडी डिवाइस) का उपयोग करके बायोमेट्रिक प्रमाणीकरण प्रदान करें।
यदि मिलान पाया जाता है, तो ऑपरेटर ई-आधार पत्र का प्रिंटआउट प्रदान करेगा।
ऑपरेटर इस सेवा को प्रदान करने के लिए 30/- रुपये का शुल्क ले सकता है।

 विकल्प 2: ""प्रिंट आधार"" सेवा का उपयोग करके आधार नामांकन केंद्र में ऑपरेटर की मदद से आधार नंबर प्राप्त किया जा सकता है।

आधार संख्या धारक को व्यक्तिगत रूप से आधार नामांकन केंद्र पर जाना होगा।
निम्नलिखित अनिवार्य जानकारी: आधार जनरेट किए गए नामांकन के अनुसार नाम, लिंग, जिला या पिन कोड प्रदान करें।

यदि एक से अधिक रिकॉर्ड की उपस्थिति के कारण आधार का पता नहीं लगाया जा सका, तो खोज को सीमित करने के लिए अतिरिक्त उपलब्ध जनसांख्यिकीय विवरण जैसे जन्म का वर्ष, केयर/ऑफ, राज्य आदि भी प्रदान किया जा सकता है।

कृपया एकल फिंगरप्रिंट या एकल आईरिस (आरडी डिवाइस) का उपयोग करके बायोमेट्रिक प्रमाणीकरण प्रदान करें।
यदि मिलान पाया जाता है, तो ऑपरेटर ई-आधार पत्र का प्रिंटआउट प्रदान करेगा।
ऑपरेटर इस सेवा को प्रदान करने के लिए 30/- रुपये का शुल्क ले सकता है।

 
विकल्प 3: यूआईडीएआई हेल्पलाइन नंबर 1947 पर कॉल करके खोया/भूला हुआ आधार नंबर पुनः प्राप्त करें
प्रथम चरण

1947 पर कॉल करें (टोल-फ्री)
आपके अनुरोध के अनुसार, कार्यकारी को आवश्यक जनसांख्यिकी विवरण प्रदान करें
यदि मिलान पाया जाता है तो कार्यकारी द्वारा कॉल पर ईआईडी प्रदान की जाएगी। यह सेवा निःशुल्क है।

स्टेज 2 (आईवीआरएस)

1947 पर दोबारा कॉल करें. भाषा विकल्प चुनने के बाद - की-इन विकल्प 1 (अनुरोध स्थिति) उसके बाद विकल्प 2 (आधार नामांकन स्थिति का अनुरोध)
आईवीआरएस को आधार जनरेट किए गए नामांकन का उपलब्ध ईआईडी नंबर प्रदान करें
आईवीआरएस में आधार जनरेट किए गए नामांकन के अनुसार जन्मतिथि और पिन कोड प्रदान करें
यदि मिलान पाया जाता है, तो आईवीआरएस आधार संख्या सूचित करेगा। यह सेवा निःशुल्क है।"
186,क्या आधार सेवा केंद्रों के लिए सेवा शुल्क अलग-अलग हैं?,"हीं, आधार सेवा केंद्रों सहित देश के सभी आधार केंद्रों पर आधार सेवाओं के शुल्क समान हैं।
शुल्क के लिए कृपया देखें: https://uidai.gov.in/images/Aadhaar_Enrolment__and__Update__-__Hindi.pdf"
187,क्या मैं अपनी नियुक्ति को पुनर्निर्धारित/रद्द कर सकता हूँ?,"हां, आप उसी मोबाइल नंबर/ईमेल आईडी (जैसा कि पहले दिया गया है) के साथ अपॉइंटमेंट पोर्टल पर लॉग इन करके अपॉइंटमेंट को पुनर्निर्धारित कर सकते हैं।"
188,मैं आधार सेवा केंद्र से कौन सी सेवाएं प्राप्त कर सकता हूं?,"आधार सेवा केंद्र सभी प्रकार की आधार सेवाएं प्रदान करते हैं जैसे कि 1. सभी आयु वर्ग के लिए नया नामांकन।2. किसी भी जनसांख्यिकीय जानकारी (नाम, पता, लिंग, जन्म तिथि, मोबाइल नंबर और ईमेल आईडी) का अद्यतन। 3. बायोमेट्रिक जानकारी (फोटो, फिंगरप्रिंट और आईरिस स्कैन) का अद्यतन। 4. बच्चों का अनिवार्य बायोमेट्रिक अपडेट (5 और 15 वर्ष की आयु प्राप्त करना)।  5. दस्तावेज़ अद्यतन (पीओआई और पीओए)।6.आधार ढूंढें और प्रिंट करें।"
189,यूआईडीएआई एएसके (आधार सेवा केंद्र) का समय क्या है?,"आधार सेवा केंद्र छुट्टियों को छोड़कर सप्ताह के सभी 7 दिन सुबह 9:30 बजे से शाम 5:30 बजे (भारतीय मानक समय) तक खुले रहते हैं। यूआईडीएआई एएसके के अलावा अन्य आधार केंद्र अपने संबंधित रजिस्ट्रार द्वारा परिभाषित समय का पालन करते हैं। अधिक जानकारी के लिए निवासी अपने नजदीकी आधार केंद्र से संपर्क कर सकते हैं।"""
190,मुझे यूआईडीएआई एएसके (आधार सेवा केंद्र) की सूची कहां मिल सकती है?,"सभी कार्यात्मक ASK की एक समेकित सूची यहां उपलब्ध है: https://uidai.gov.in/en/ecosystem/enrolment-ecosystem/aadhaar-seva-kender.html।ये एएसके बैंकों, डाकघरों, सीएससी, बीएसएनएल और राज्य सरकारों द्वारा पहले से संचालित आधार नामांकन केंद्रों के अतिरिक्त उपलब्ध हैं।"
191,आधार सेवा केंद्र (एएसके ) क्या है?,"'आधार सेवा केंद्र' या एएसके निवासियों के लिए सभी आधार सेवाओं के लिए सिंगल-स्टॉप गंतव्य है। एएसके  अत्याधुनिक वातावरण में निवासियों को समर्पित आधार नामांकन और अद्यतन सेवाएँ प्रदान करता है। आधार सेवा केंद्र निवासियों को आरामदायक वातानुकूलित वातावरण प्रदान करता है। सभी एएसके व्हीलचेयर के अनुकूल हैं और इनमें बुजुर्गों और विशेष रूप से विकलांगों की सेवा के लिए विशेष प्रावधान हैं। एएसके  पर अधिक जानकारी यहां वेबसाइट uidai.gov.in पर  उपलब्ध है: ।"""
192,आधार नामांकन और अद्यतन शुल्क,आधार नामांकन और अद्यतन शुल्क
193,चेहरा प्रमाणीकरण का उपयोग करने के क्या लाभ हैं?,"चेहरा प्रमाणीकरण प्रमाणीकरण का एक संपर्क रहित तरीका है, जो इसे फिंगरप्रिंट या आईरिस स्कैनिंग से अधिक सुविधाजनक बनाता है।"
194,चेहरे के प्रमाणीकरण के लिए किन उपकरणों का उपयोग किया जा सकता है?,चेहरे के प्रमाणीकरण के लिए एक स्मार्टफोन/टैबलेट का उपयोग किया जा सकता है जो यूआईडीएआई फेस आरडी एपीआई में निर्धारित विनिर्देशों को पूरा करता है (समय-समय पर परिवर्तन के अधीन)
195,फेस ऑथेंटिकेशन का उपयोग कौन कर सकता है?,फेस ऑथेंटिकेशन को UIDAI द्वारा प्रमाणीकरण के एक अतिरिक्त तरीके के रूप में पेश किया गया है। जिस किसी के पास वैध आधार है वह प्रमाणीकरण के इस तरीके का उपयोग करके प्रमाणित कर सकता है।
196,क्या फेस ऑथेंटिकेशन का उपयोग स्व-सहायता मोड में किया जा सकता है?,"हां, AUA/SUBAUA द्वारा उल्लिखित उद्देश्य के आधार पर, फेस ऑथेंटिकेशन का उपयोग स्व-सहायता मोड में किया जा सकता है।"
197,यूआईडीएआई का फेस ऑथेंटिकेशन हमारे लिए कैसे फायदेमंद है?,"चेहरा प्रमाणीकरण प्रमाणीकरण का एक स्पर्श रहित तरीका है, जो घिसी-पिटी/क्षतिग्रस्त उंगली की बारीकियों का समाधान प्रदान करने की दिशा में सबसे अच्छा विकल्प है।"
198,मैं अपने आधार के लिए चेहरा प्रमाणीकरण कैसे सक्षम करूं?,यह डिफ़ॉल्ट रूप से हमेशा सक्षम मोड पर होता है क्योंकि निवासी कैप्चर के समय चेहरे सहित बायोमेट्रिक देता है।
199,क्या किसी मोबाइल का उपयोग चेहरे के प्रमाणीकरण के लिए किया जा सकता है या क्या यूआईडीएआई मोबाइल के उपयोग के संबंध में कोई विशिष्टता निर्धारित करता है?,चेहरे का प्रमाणीकरण निम्नलिखित विशिष्टताओं वाले किसी भी एंड्रॉइड मोबाइल से किया जा सकता है;एंड्रॉइड 9 और इसके बाद के संस्करणरैम: 4+ जीबीस्क्रीन का आकार: 5.5 इंच या इससे अधिककैमरा रिज़ॉल्यूशन: 13 एमपी या इससे अधिकडिस्क स्थान: 64 जीबी (न्यूनतम 500एमबी मुक्त डिस्क स्थान)
