,Question,Answer
191,"
192 - ऑनलाइन पीएफ ट्रांसफर की प्रक्रिया क्या है? ","    उत्तर : 
ऑनलाइन ट्रांसफर की प्रक्रिया के स्टेप्स नीचे दिए गए हैं 

स्टेप 1 

अपनी जानकारी जैसे यूनिवर्सल खाता संख्या (यूएएन) तथा पासवर्ड का प्रयोग कर https://unifiedportal-mem.epfindia.gov.in/memberinterface/ पर लॉग इन करें। 

स्टेप 2 

लॉगइन के बाद, ऑनलाईन सर्विसेज के अंतर्गत ‘वन मेंबर- वन ईपीएफ अकाउंट’’ (ट्रांसफर रिक्वेस्ट) पर क्लिक करें। 

स्टेप 3 

वर्तमान नियोजन संबंधी व्यक्तिगत सूचना एवं भविष्य निधि खाते की जांच करें । 

स्टेप 4  

‘गेट डिटेल्स’ पर क्लिक करने पर पूर्व रोजगार से संबंधित भविष्य निधि खाते के विवरण देख सकते हैं। 

स्टेप 5  

आपके पास पूर्व नियोक्ता अथवा वर्तमान नियोक्ता में से किसी एक को दावा प्रपत्र सत्यापित करने हेतु चुनने का विकल्प है जो प्राधिकृत हस्ताक्षरकर्ता के डीएससी की उपलब्धता पर आधारित है। दोनों में से किसी एक नियोक्ता का चुने और सदस्य आईडी / यूएएन उपलब्ध कराएं। 

स्टेप 6  

अगले स्टेप में यूएएन पंजीकृत मोबाईल नंबर पर ओटीपी प्राप्त करने हेतु ‘गेट ओटीपी’ पर क्लिक करें तथा ओटीपी डालें और सबमिट पर क्लिक करें। 

 "
192,"
193 - नामांकन की अनुपलब्धता पर, मृतक सदस्य की भ.नि. राशि का भुगतान कैसे किया जाता है?","    उत्तर : क.भ.नि. योजना, 1952 के पैरा 70 (ii) के तहत, यह परिवार के सदस्यों को समान भाग में देय है। यदि परिवार का कोई पात्र सदस्य नहीं है, तो यह उस व्यक्ति (यों) को देय है, जो कानूनी रूप से इसके हकदार हैं। "
193,"
194 - सेवानिवृत्ति / अधिवर्षिता वाले दिन दावा निपटान के लिए क.भ.नि.सं. की योजना के बारे में बताएं।","    उत्तर : क.भ.नि.सं. ने कर्मचारी पेंशन योजना, 1995 के सदस्यों के लिए 'प्रयास- अधिवर्षिता/सेवानिवृत्ति के दिन पेंशन जारी करने हेतु एक पहल' नामक एक योजना प्रारंभ  किया है। 03 महीने के भीतर अधिवर्षिता प्राप्त करने वाले सदस्यों को सेवानिवृत्ति के दिन से एक महीने पहले पेंशन दावा प्रस्तुत करने के लिए निर्देशित किया जाता है ताकि सेवानिवृत्ति की तिथि पर पीपीओ जारी करने के लिए इन कर्मचारियों के पेंशन दावों का निपटान किया जा सके। "
194,"
195 - क्या कोई नियोक्ता 55 या 60 वर्ष की आयु प्राप्त कर चुके सदस्य के संबंध में कर्मचारी भविष्य निधि अंशदान का भुगतान रोक सकता है?","    उत्तर : जी नहीं । सदस्य की आयु को ध्यान में रखे बगैर, उसकी सेवा छोड़ने की तिथि तक कर्मचारी भविष्य निधि अंशदान का भुगतान किया जाना चाहिए । जो कर्मचारी क.पें.यो. (पेंशन) के सदस्य नहीं रहते, उन्हें भ.नि. में नियोक्ता का 8.33% अंशदान मिलेगा। "
195,"
196 - भ.नि. सदस्य को अंतरण के संबंध में किस प्रकार सूचित किया जाता है?","    उत्तर : हस्तांतरी क्षेत्रीय भ.नि. आयुक्त / भ.नि. न्यास को जारी किए गए अंतरण प्रमाणपत्र (परिशिष्ट-के) की प्रति हेतु, क.भ.नि. कार्यालय से अंतरण के पूरे विवरण सहित अनुरोध किया जा सकता है। "
196,"
197 - क्या कोई सदस्य पेंशन निधि में अंशदान के भुगतान से अलग हो सकता है ? ",    उत्तर : पेंशन अंशदान भविष्य निधि में नियोक्ता के भाग से केवल परिवर्तित होता है। अतः सदस्य की सहमति की कोई आवश्यकता नहीं है और मना करने का प्रश्न ही नहीं उठता।  
197,"
198 - क्या कोई कर्मचारी भविष्य निधि में अंशदान किए बिना केवल पेंशन योजना का सदस्य बन सकता है ?","    उत्तर : नहीं। केवल भविष्य निधि की सदस्यता के आधार पर, कोई भी व्यक्ति पेंशन योजना का सदस्य बन सकता है। 01/09/2014 से कोई भी नया कर्मचारी जिसका मासिक वेतन 15000/- से अधिक हो, स्थापना में कार्य ग्रहण करने पर कर्मचारी भविष्य निधि योजना के पैरा 26(6) के प्रावधानों के अनुसार विकल्प प्रस्तुत कर भविष्य निधि योजना का सदस्य बन सकता है। फिर भी वह पेंशन निधि की सदस्यता प्राप्त नहीं कर सकता। ऐसे सभी कर्मचारियों के लिए कर्मचारी के भाग का 12% अंशदान तथा नियोक्ता के भाग का 12% अंशदान, दोनों का ही, केवल भविष्य निधि में भुगतान किया जाएगा।  "
198,"
199 - इलेक्ट्रॉनिक रिटर्न सह-चालान (ईसीआर) क्या है?","    उत्तर :  कर्मचारी भविष्य निधि एवं प्रकीर्ण उपबंध अधिनियम, 1952 के अंतर्गत कवर्ड स्थापना को प्रत्येक वेतन माह की समाप्ति के पश्चात रोजगार पर रखे गए कर्मचारियों की संख्या, उनके यूएएन, उनकी सकल इपीएफ/ ई पी एस /ई डी एल आई वेतन, वेतन पर तीनों योजनाओं के अंतर्गत अंशदान तथा देय प्रशासनिक प्रभार, वेतन संवितरण तिथि और छूट प्राप्त कर्मचारियों की संख्या तथा उनके सकल वेतन के संबंध में इलेक्ट्रॉनिक रूप से सूचना फाइल करनी होती है।
यूनिफाइड पोर्टल पर ईसीआर सुविधा, नियोक्ता को उक्त महत्वपूर्ण सांविधिक कर्तव्य को पूरा करने में सहायता करती है। 
ईसीआर में उक्त सूचना सृजित करने के पश्चात नियोक्ता अंशदान के भुगतान तथा उसके द्वारा घोषित प्रशासनिक प्रभारी के भुगतान हेतु चयन प्रक्रिया का प्रयोग कर सकता है। "
199,"
200 - ईसीआर फाइल करने के बाद भुगतान कैसे किया जा सकता है?",    उत्तर : नियोक्ता द्वारा सांविधिक सूचना प्रस्तुत करने वाली ईसीआर के सृजन के पश्चात यह समाप्त नहीं होगी और संदर्भ हेतु भुगतान के लिए यह भविष्य में भी उपलब्ध होगी। 
200,"
201 - क्या महामारी की अवधि में देरी से भुगतान के लिए नुकसानी लगाई जाएगी?",    उत्तर : केंद्र सरकार द्वारा घोषित विस्तारित समय के भीतर यदि देय राशि जमा कर दी जाती है तो कोई नुकसानी नहीं लगाई जाएगी । 
201,"
202 - डी एससी/ई साईन होना क्यों आवश्यक है?","    उत्तर : ईपीएफओ पोर्टल पर बहुत से महत्वपूर्ण कार्य जैसे के वाई सी सत्यापन, अंतरण दावा सत्यापन आदि, नियोक्ता के प्राधिकृत व्यक्तियों द्वारा ऑनलाइन उनके डिजिटल हस्ताक्षर अथवा आधार आधारित ई-साइन का प्रयोग करते हुए किए जाते हैं। इससे सदस्यों को बाधा रहित ऑनलाइन सेवा सुनिश्चित होती है। "
202,"
203 - डी एस सी/ ई-साइन के प्रयोग में ईपीएफओ की क्या भूमिका है?",    उत्तर : डी एस सी/ ई-साइन के प्रयोग के लिए ईपीएफओ के क्षेत्रीय कार्यालयों से एक बार अनुमोदन आवश्यक होता है। नियोक्ताओं को अनुमोदन हेतु क्षेत्रीय कार्यालयों को एक बार उनके द्वारा विधिवत हस्ताक्षरित पंजीकरण अनुरोध भेजना होता है। 
203,"
204 - यदि प्राधिकृत हस्ताक्षरकर्ता के पास भौतिक रूप में डी एस सी डोंगल उपलब्ध नहीं है तो क्या करना चाहिए ?","    उत्तर : ऐसी स्थापनाएं जिनके प्राधिकृत अधिकारियों ने डिजिटल हस्ताक्षर अनुमोदित कर दिए हैं परंतु वे अपना डोंगल नहीं ढूंढ पा रहे हैं, नियोक्ता पोर्टल पर लॉगिन कर सकते हैं और पहले से पंजीकृत प्राधिकृत हस्ताक्षरकर्ताओं के लिए पंजीकरण लिंक के माध्यम से अपने ई-साइन पंजीकृत कर सकते हैं। यदि अनुमोदित डिजिटल हस्ताक्षर में तथा उनके आधार में एक ही नाम है, ई-साइन के पंजीकरण हेतु अन्य किसी अनुमोदन की आवश्यकता नहीं है। अन्य प्राधिकृत हस्ताक्षरकर्ता अपने ई-साइन पंजीकृत कर सकते हैं और नियोक्ता द्वारा अनुमोदित अनुरोध पत्र भेज सकते हैं और संबंधित ईपीएफओ कार्यालय से अनुमोदन ले सकते हैं। "
204,"
205 - मैं वर्चुअल आईडी कैसे जनरेट कर सकता/ सकती हूं?","    उत्तर : 
यूआईडीएआई वेबसाइट से वर्चुअल आईडी जेनरेट की जा सकती है। वर्चुअल आईडी जेनरेट करने के लिए निम्नलिखित लिंक है:
https://resident.uidai.gov.in/vid-generation
 "
205,"
206 - प्राधिकृत हस्ताक्षरकर्ता के डिजिटल हस्ताक्षर को मैं कैसे रजिस्टर कर सकता/ सकती हूं?","    उत्तर : एम्प्लॉयर इंटरफ़ेस पर “Establishment>>DSC/e-sign >>Digital Signature Registration पर जाएँ। प्राधिकृत हस्ताक्षरकर्ता के आधारभूत विवरण दर्ज करें। पंजीकरण के दौरान, फिजिकल डी एस सी (डोंगल) मशीन के साथ जुड़ा होना चाहिए। सिस्टम डी एस सी का पासवर्ड पूछेगा। रिक्वेस्ट लेटर जनरेट करें। नियोक्ता इसे ऑनलाइन अपलोड कर सकते हैं। क्षेत्रीय कार्यालय द्वारा सत्यापन के पश्चात अनुरोध स्वीलकृत किया जाता है। "
206,"
207 - सदस्य अपना यूएएन कैसे जान सकता है।","    उत्तर : 
 -> यूनिफाइड सदस्य पोर्टल पर जाएं ।
 -> सदस्य आईडी, आधार या पैन का चयन करें।
 -> ईपीएफओ रिकॉर्ड के अनुसार अपना विवरण जैसे नाम, जन्म तिथि, मोबाईल नंबर और ई-मेल आईडी दर्ज करें।
 -> “Get Authorization Pin”  विकल्प पर क्लिक करें।  
 -> ईपीएफओ के साथ रजिस्टर्ड आपके मोबाईल नंबर पर पिन भेजा जाएगा।
 -> पिन दर्ज करें और आपका यूएएन मोबाईल नंबर पर भेज दिया जाएगा। 
 पोर्टल पर जाएं  (https://unifiedportal-mem.epfindia.gov.in/memberinterface/)
 "
207,"
208 - सदस्य अपना यूएएन कैसे एक्टिवेट कर सकता है ?","    उत्तर : 
 -> ईपीएफ सदस्य पोर्टल पर जाएं और “Activate UAN” पर क्लिक करें या उमंग ऐप पर ईपीएफओ की UAN Activation under Employee Centric Services  पर क्लिक करें ।
 -> इनमें से किसी एक का चयन करें – यूएएन, सदस्य आईडी, आधार या पैन 
 -> अतिरिक्त विवरण जैसे नाम, जन्मतिथि, मोबाईल नंबर और ई-मेल आईडी दर्ज करें और “Get Authorization PIN” पर क्लिक करें।
 -> ईपीएफओ के साथ रजिस्टर्ड मोबाईल नंबर पर ऑथोराइजेशन पिन भेजा जाएगा ।
 -> इस पिन को दर्ज करें और “Validate OTP and Activate UAN” पर क्लिक करें। जाएगा।
 यूएएन एक्टिवेट हो जाएगा और सदस्यर के मोबाइल पर पासवर्ड भेज दिया जाएगा। अब सदस्य अपने यूएएन और पासवर्ड से यूनिफाइड सदस्यल पोर्टल पर लॉग-इन कर सकता है।  
 "
208,"
209 - क्या एक मोबाइल नंबर को कई यूएएन के साथ लिंक किया जा सकता है ?","    उत्तर : जी हाँ, एक मोबाइल नंबर को कई यूएएन के साथ लिंक किया जा सकता है।  "
209,"
210 - यूएएन को ऑफलाइन मोड में कैसे एक्टिवेट करें? ",    उत्तर : जी नहीं । यूएएन रजिस्ट्रेशन और एक्टिवेशन केवल ऑनलाइन ही किया जा सकता है।  
210,"
211 - क्या ठेका कर्मचारी अपना यूएएन रजिस्टर कर सकते हैं और ऑनलाइन सुविधाओं का लाभ उठा सकते हैं ? ","    उत्तर : रजिस्ट्रेशन और एक्टिवेशन के बाद, ठेका और सामान्य कर्मचारी, दोनों, ऑनलाइन यूएएन सुविधाओं का लाभ उठा सकते हैं।  "
211,"
212 - मुझे अपना यूएएन पासवर्ड किस फार्मेट में क्रिऐट करना चाहिए ? ","    उत्तर : पासवर्ड में कम से कम 1 स्पेशल कैरेक्टर होना चाहिए, इसमें 7-20 कैरेक्टर होने चाहिएं,  कम से कम 1 कैपिटल और 1 स्मॉल लैटर होना चाहिए, कम से कम 4 अल्फाबेट और कम से कम 2 डिजिट होने चाहिएं।  "
212,"
213 - अगर मेरा यूएएन आधार के साथ सीड नहीं हो तो मुझे क्या करना होगा ? ","    उत्तर : सदस्य पोर्टल पर जाकर सदस्य स्वयं यूएएन को आधार के साथ सीड कर सकता है। इसके बाद  लिंकेज को पूरा करने के लिए नियोक्ता द्वारा इसे अप्रूव करना ज़रूरी है । इसके साथ-साथ, सदस्य अपने नियोक्ता को आधार के साथ यूएएन लिंक करने के लिए कह सकता है। 
नियोक्ता के हस्तक्षेप के बिना सदस्य अपना यूएएन, आधार के साथ लिंक करने के लिए ईपीएफओ वेबसाईट के होम पेज पर उपलब्ध ऑनलाइन सेवाओं के अंतर्गत “e-KYC Portal” या उमंग ऐप में ईपीएफओ के अतंर्गत e-KYC service का उपयोग कर सकता है।  "
213,"
214 - . यूएएन सुविधा शुरू होने के बाद शुरुआती दिनों में मेरा यूएएन जनरेट किया गया था। मेरे नियोक्ता ने भूलवश इसे गलत आधार नंबर से लिंक कर दिया है। मैं इसे कैसे ठीक कर सकता/ सकती हूं?","    उत्तर : 一.सदस्य को ईपीएफओ के उस क्षेत्रीय कार्यालय में संयुक्त आवेदन जमा कर संशोधन के लिए आवेदन करना होता है, जहां उसके कर्मचारी भविष्य निधि खाते का रखरखाव किया जाता है। "
214,"
215 - मैं अपना केवाईसी विवरण यूएएन के साथ कैसे सीड कर सकता/सकती हूं?","    उत्तर : 
 -> यूनिफाइड सदस्य पोर्टल पर अपने कर्मचारी भविष्य निधि खाते में लॉगिन करें।
 -> ""Manage"" के अंतर्गत ""KYC"" विकल्प पर क्लिक करें।
 -> आप जिस विवरण को यूएएन के साथ लिंक करना चाहते हैं (जैसे पैन, बैंक खाता, आधार आदि) उसका चयन कर सकते हैं। 
 -> अपेक्षित फ़ील्ड भरें।/li>
 -> अब “Save” विकल्प पर क्लिक करें।
 -> आपका अनुरोध ""KYC Pending for Approval"" में दिखाई देगा। 
 -> जैसे ही नियोक्ता विवरण को अप्रूव करता है, ""Digitally approved by the    employer"" मैसेज दिखाई देगा ।
 -> जैसे ही यूआईडीएआई आपके विवरण की पुष्टि करता है, आपके आधार के सामने   ""Verified by UIDAI” दिखाई देगा।

आप जिस विवरण को यूएएन के साथ लिंक करना चाहते हैं (जैसे बैंक खाता,पैन,  आधार, पासपोर्ट) उसका चयन कर सकते हैं। 
 "
215,"
216 -  मैं अपने बैंक खाते का विवरण कैसे सीड कर सकता/सकती हूं?","    उत्तर : 
 -> यूनिफाइड सदस्य पोर्टल पर अपने कर्मचारी भविष्य निधि खाते में लॉगिन करें।
 -> अपना बैंक खाता नंबर और आईएफएससी कोड डालें।
 -> आधार रजिस्टर्ड मोबाईल पर ओटीपी भेजा जाएगा। .
 -> जांच के बाद विवरण, आपके नियोक्ता द्वारा अप्रूव किया जाना आवश्यक है।
 -> अप्रूवल के बाद बैंक खाता सीड हो जाता है।
 भारतीय स्टेट बैंक के बैंक खाते के अलावा, अन्य मामलों में विवरण, आपके नियोक्ता द्वारा अप्रूव किया जाना आवश्यक है।
 "
216,"
217 - क्या मैं पहले से सीडेड बैंक खाता नंबर बदल सकता/सकती हूँ ?","    उत्तर : जी हाँ।  ऊपर बताई गई प्रक्रिया से बैंक खाता नंबर कितनी भी बार अपडेट किया जा  सकता है। हालांकि, ईपीएफओ के पास किसी क्लेम के लंबित होने के दौरान बैंक खाते का विवरण नहीं बदला जा सकता । "
217,"
218 - बैंक खाता संख्या सीड करते समय मुझे क्या सावधानियां बरतनी चाहिएं?","    उत्तर : आपको अपना एक्टिव बैंक खाता अपने नाम से सीड करना चाहिए। यदि आपके बैंक खाते में आपका नाम सही नहीं है, तो चेक की स्कैन कॉपी में अंतर दिखेगा और क्लेम रिजेक्ट हो जाएगा। इसलिए बेहतर है कि अपने नाम में संशोधन करा लें।   "
218,"
219 - मैंने अपनी नौकरी बदल ली है। क्या मुझे अपने यूएएन को फिर से एक्टिवेट करना होगा ?","    उत्तर : यूएएन को केवल एक बार एक्टिवेट करना होता है । हर बार नौकरी बदलते समय, इसे री-एक्टिवेट करने की जरूरत नहीं है। "
219,"
220 - क्या मुझे यूएएन रजिस्ट्रेशन के लिए कोई फीस देनी होगी?","    उत्तर : जी नहीं, यूएएन रजिस्ट्रेशन निशुल्क है और इसे एक्टिवेट करने के लिए आपको कोई फीस नहीं देनी होती । "
220,"
221 - क्या मैं एसएमएस या मोबाइल ऐप के जरिए यूएएन एक्टिवेट कर सकता / सकती हूं ?","    उत्तर : आप एसएमएस के माध्यम से यूएएन एक्टिवेट नहीं कर सकते हैं। हालांकि, आप उमंग ऐप द्वारा यूएएन एक्टिवेट कर सकते हैं। उमंग ऐप डाउनलोड करने के लिए, कृपया गूगल प्ले स्टोर पर जाएं। "
221,"
222 - यूएएन आधारित सदस्य पोर्टल के माध्यम से सदस्यों को क्या सुविधाएं दी जाती हैं ?","    उत्तर : 
सेवाएं:
 i. ई-नामांकन
 ii. नाम, जन्म तिथि, लिंग में संशोधन ।
 iii. केवाईसी विवरण को अपडेट करना।
 iv. पिछले रोजगार से पीएफ राशि का आसानी से ट्रांसफर।
 v. ऑनलाईन क्लेम (पीएफ निकासी, एडंवास, निकासी लाभ, पेंशन क्लेम)
 vi. आधार आधारित ऑनलाइन क्लेम फाईल करना।
 vii. नौकरी छोड़ने की तारीख अपडेट करना।
li>जानकारी :
 viii. पासबुक डाउनलोड करें।
 ix. यूएएन कार्ड डाउनलोड करें।
 x. 7738299899 पर एसएमएस द्वारा 10 भाषाओं में भविष्य निधि अंशदान एवं शेष का विवरण 
 xi. 011-22901406 पर मिस्ड कॉल द्वारा भविष्य निधि खाते का विवरण 
 "
222,"
223 - क्या मुझे जन्मतिथि में बदलाव का अनुरोध करते समय ईपीएफओ पोर्टल पर दस्तावेज अपलोड करने की जरूरत है।",    उत्तर : अगर आपके द्वारा किए गए जन्मतिथि में बदलाव के अनुरोध में आधार के अनुसार तीन साल से अधिक का अंतर है तो आधार में अंकित जन्मतिथि हेतु सहायक दस्तावेज अपलोड करना आवश्यक है। 
223,"
224 - ऑनलाइन सेवाओं का लाभ उठाने के लिए कौन से न्यूनतम विवरण यूएएन के साथ लिंक किए जाने अपेक्षित हैं ?","    उत्तर : मोबाईल, आधार एवं बैंक खाता संख्या ।  "
224,"
225 - क्या ऑनलाइन सेवाओं का लाभ उठाने के लिए पैन को यूएएन के साथ लिंक करना लाभदायक है ?","    उत्तर : जी हां, यदि आप अपने पैन नंबर, यूएएन के साथ लिंक करते हैं तो आप कर्मचारी भविष्य निधि निकासी पर टैक्स लाभ प्राप्त कर सकते हैं।  "
225,"
226 - आधार और पैन में मेरा नाम अलग-अलग है। क्या मैं अपने पैन को यूएएन के साथ लिंक कर सकता/ सकती हूं। ",    उत्तर : जी हां पैन और यूएएन डाटा में अंतर होने पर भी पैन को यूएएन के साथ लिंक किया जा सकता है।  
226,"
227 - यदि मेरा नियोक्ता केवाईसी अप्रूव नहीं करता तो मुझे क्या करना चाहिए ? ","    उत्तर : यदि आपके नियोक्ता द्वारा केवाईसी विवरण अप्रूव नहीं किया जा रहा है तो आप, अनुरोध सहित सीधे प्रशासन अथवा मानव संसाधन (एचआर) विभाग से संपर्क कर सकते हैं। यदि इसमें अधिक समय लग रहा है तो आप संगठन के उच्च अधिकारियों तक इस मामले को ले जा सकते हैं। 
यदि आपके अनुरोध पर कोई उत्तर नहीं दे रहा हो तो आप http://epfigms.gov.in के माध्यम से कर्मचारी भविष्य निधि शिकायत पर संपर्क कर सकते हैं।  "
227,"
228 - मुझे यह कैसे पता चलेगा कि मेरे द्वारा अपडेट किए गए केवाईसी को नियोक्ता ने अप्रूव कर दिया है ?",    उत्तर : उसी पेज पर अपडेटेड केवाईसी दस्तावेज के सामने स्थिति दर्शायी जाएगी। सिस्टम आपके रजिस्टर्ड मोबाईल नंबर पर एसएमएस भी भेजेगा। 
228,"
229 - मेरे नियोक्ता ने पैन और बैंक खाते का गलत विवरण दर्ज किया है?",    उत्तर : आप अपने सदस्य पोर्टल पर लॉगिन कर सकते हैं और पैन और बैंक खाते के विवरण को स्वयं अपडेट कर सकते हैं। नियोक्ता द्वारा डिजिटल रूप से यह अनुमोदित / अद्यतन किया जाएगा। 
229,"
230 - मेरे नियोक्ता ने नौकरी छोड़ने के दो महीने के बाद भी मेरे कार्य से एग्जिट होने की तिथि को अपडेट नहीं किया है । मैं अपनी एग्जिट तिथि कैसे अपडेट कर सकता/सकती हूं?","    उत्तर : 
 -> सदस्य एकीकृत पोर्टल पर जाएं । 
 -> यूएएन, पासवर्ड और कैप्चा दर्ज करें।
 -> ‘मैनेज’ पर जाएं और ‘मार्क एग्जिट’ पर क्लिक करें
 -> सेलेक्ट इम्प्लॉयमेन्ट' ड्रॉपडाउन से 'पीएफ अकाउंट नंबर' चुनें
 -> ‘डेट ऑफ एग्जिट' और 'रीज़न ऑफ एग्जिट' दर्ज करें
 -> ‘रीक्वेस्ट ओटीपी’ विकल्प पर क्लिक करें और अपने आधार से जुड़े मोबाइल नंबर पर भेजे गए ओटीपी दर्ज करें
 -> चेकबॉक्स का चयन करके अपनी सहमति दें
 -> 'अपडेट' पर क्लिक करें
 -> ‘ओके’ पर क्लिक करें
 "
230,"
231 - यूएएन से जुड़े मोबाइल नंबर को कैसे बदलें?","    उत्तर : यूनिफाइड पोर्टल के सदस्य इंटरफ़ेस में लॉगिन करने के बाद, मोबाइल नंबर बदलने के लिए ""मेम्बर प्रोफ़ाइल"" खंड में एक प्रावधान है। "
231,"
232 - अगर मेरा मोबाइल आधार के साथ लिंक्ड नहीं है तो क्या मैं ऑनलाइन दावा कर सकता / सकती हूं?","    उत्तर : जी नहीं । यदि आपका मोबाइल आधार के साथ जुड़ा नहीं है, तो आप ऑनलाइन दावा प्रस्तुत नहीं कर सकते। दावा प्रस्तुत करने के समय, ओटीपी केवल आधार से जुड़े मोबाइल पर भेजा जाता है। "
232,"
233 - अगर मेरा आधार मोबाइल से लिंक्ड नहीं है तो क्या करें ?",    उत्तर : कृपया अपने नजदीकी आधार सेवा केंद्र पर जाएँ। अधिक जानकारी के लिए आप यूआईडीएआई की आधिकारिक वेबसाइट https://uidai.gov.in पर जा सकते हैं। 
233,"
234 - अगर मैं अपना पासवर्ड भूल गया तो क्या करें?","    उत्तर : कृपया एकीकृत पोर्टल के सदस्य इंटरफ़ेस पर ""फॉरगोट पासवर्ड"" पर क्लिक करें। कैप्चा के साथ अपना यूएएन दर्ज करें। यूएएन  के साथ सहबद्ध आपके मोबाइल पर सिस्टम ओटीपी भेजेगा और आप पासवर्ड रीसेट कर सकते हैं। "
234,"
235 - अगर मैं अपना पासवर्ड भूल गया और यूएएन के साथ मेरा पंजीकृत मोबाइल भी बदल गया है तो क्या किया जाए?","    उत्तर : कृपया एकीकृत पोर्टल के सदस्य इंटरफ़ेस पर ""फॉरगोट पासवर्ड"" पर क्लिक करें। कैप्चा के साथ अपना यूएएन दर्ज करें। सिस्टम पूछेगा कि ओटीपी, पंजीकृत मोबाइल पर भेजा जाना है या किसी अन्य मोबाइल पर। यदि अन्य मोबाइल नंबर चयनित है तो सिस्टम आपके मूल विवरण (नाम, जन्मतिथि, और लिंग) दर्ज करने के लिए कहेगा। प्राथमिक विवरण के सफल मिलान के बाद, सिस्टम, आपका आधार उपलब्ध कराने के लिए कहेगा । यदि आधार विवरण मेल खाते हैं तो सिस्टम नया मोबाइल नंबर पूछेगा और ओटीपी नए मोबाइल पर भेजा जाएगा। ओटीपी के सफल सत्यापन के बाद, आप अपना पासवर्ड रीसेट कर सकते हैं। "
235,"
236 - अगर मुझे नौकरी बदलनी है और कहीं और कार्य ग्रहण करना है तो क्या करना है?",    उत्तर : आपको केवल अपने यूएएन को अपने उत्तरवर्ती नियोक्ता के समक्ष घोषित करने की आवश्यकता है। 
236,"
237 - कौन से दावे ऑनलाइन दायर किए जा सकते हैं?","    उत्तर : क.भ.नि.सं. सदस्य पोर्टल या उमंग ऐप के माध्यम से आप प्रत्याहरण, अग्रिम, अंतरण और पेंशन दावा (ई-नामांकन के बाद) ऑनलाइन फाइल कर सकते हैं । "
237,"
238 - मैं अपनी पासबुक कैसे देख / डाउनलोड कर सकता / सकती हूं?","    उत्तर : सबसे पहले, आपको अपने यूएएन और पासवर्ड के साथ यूएएन सदस्य पोर्टल पर लॉगिन करना होगा। तत्पश्चात मेनू ‘डाउनलोड’ पर जाएं तथा ‘डाउनलोड पासबुक’ का चयन करें । इस पासबुक का पीडीएफ डाउनलोड करने के लिए एक लिंक दिया गया है। "
238,"
239 - मैं अपना यूएएन कार्ड कैसे देख / डाउनलोड कर सकता / सकती हूं?","    उत्तर : आपको अपने वैध यूएएन और पासवर्ड के साथ पहले लॉगिन करना होगा। फिर, ‘डाउनलोड’ मेनू पर जाएं और ‘डाउनलोड यूएएन कार्ड’ विकल्प चुनें। यूएएन कार्ड का पीडीएफ डाउनलोड किया जा सकता है। "
239,"
240 - क्या मैं पासबुक नहीं देख पा रहा/रही हूँ या पासबुक उपलब्ध नहीं है?",    उत्तर : यदि आप छूट प्राप्त स्थापना में कार्य कर रहे हैं तो आपका पासबुक यूएएन पोर्टल में उपलब्ध नहीं होगा । भ.नि. विवरणी प्राप्त करने के लिए आप अपनी स्थापना से संपर्क कर सकते हैं। 
240,"
241 - मुझे दो यूएएन आवंटित किए गए हैं । मुझे क्या करना चाहिए?",    उत्तर : सदस्य इंटरफ़ेस के एक सदस्य एक भ.नि. खाता सुविधा के माध्यम से पिछले यूएएन के साथ जुड़े सभी पिछली सेवाओं को वर्तमान यूएएन में अंतरित करें। 
241,"
242 - मैं अपने पिछले सदस्य आईडी को लिंक / लिस्ट क्यों नहीं कर पा रहा हूं?",    उत्तर : चूँकि पिछले सदस्य आईडी के साथ विवरण का मिलान किया जाता है और वर्तमान सदस्य आईडी में यदि नाम आदि में कोई अंतर हो तो यह सदस्य आईडी के साथ लिंक / लिस्ट नहीं होने देगा। 
242,"
243 - आधार कार्ड के अनुसार क.भ.नि.सं. रिकॉर्ड में नाम और जन्मतिथि कैसे बदलें?","    उत्तर : 
 -> सदस्य यूनिफाइड पोर्टल पर जाएँ
 -> यूएएन, पासवर्ड और कैप्चा दर्ज करें।
 -> साइन-इन पर क्लिक करें
 -> मैनेज पर क्लिक करें और फिर मॉडिफै बेसिक डीटेल पर क्लिक करें
 -> आधार के अनुसार आधार, नाम और जन्म तिथि दर्ज करें। सेव/सबमिट पर क्लिक करें । ‘यस’ पर क्लिक करें
 -> अपने नाम परिवर्तन अनुरोध को अनुमोदित करने के लिए अपने नियोक्ता को सूचित करें।
 "
